Epoch,Train Loss,Train F1,Validation Loss,Validation F1
21,0.613574690903032,"tensor([0.9953, 0.9942, 0.9916, 0.9937, 0.9958, 0.9969, 0.9917, 0.0000, 0.9968,
        0.9950, 0.9879, 0.9952, 0.9935, 0.9928, 0.9975, 0.0000, 0.9945, 0.0000,
        0.9993, 0.0000], dtype=torch.float64)",1.6749230048417274,"tensor([0.7584, 0.2500, 0.6053, 0.6526, 0.7125, 0.7403, 0.6316, 0.0000, 0.6990,
        0.8087, 0.5500, 0.6465, 0.8421, 0.4396, 0.5000, 0.0000, 0.7647, 0.0000,
        0.8824, 0.0000], dtype=torch.float64)"
22,0.6189101525433781,"tensor([0.9940, 0.9923, 0.9881, 0.9924, 0.9943, 0.9938, 0.9938, 0.0000, 0.9936,
        0.9940, 0.9885, 0.9946, 0.9899, 0.9922, 0.9949, 0.0000, 0.9912, 0.0000,
        0.9911, 0.0000], dtype=torch.float64)",1.6863047775712985,"tensor([0.7537, 0.1250, 0.5753, 0.6623, 0.6474, 0.7826, 0.6667, 0.0000, 0.6800,
        0.7826, 0.5526, 0.5743, 0.7460, 0.4516, 0.4651, 0.0000, 0.7606, 0.0000,
        0.8136, 0.0000], dtype=torch.float64)"
23,0.6141487760381366,"tensor([0.9960, 0.9981, 0.9926, 0.9932, 0.9931, 0.9938, 0.9945, 0.0000, 0.9968,
        0.9945, 0.9943, 0.9930, 0.9976, 0.9948, 0.9949, 0.0000, 0.9901, 0.0000,
        0.9948, 0.0000], dtype=torch.float64)",1.6605904094609627,"tensor([0.7500, 0.2222, 0.5977, 0.6049, 0.7101, 0.7317, 0.6415, 0.0000, 0.6869,
        0.8083, 0.5432, 0.6042, 0.8598, 0.4516, 0.5333, 0.0000, 0.7612, 0.0000,
        0.8468, 0.0000], dtype=torch.float64)"
24,0.6146680561203741,"tensor([0.9958, 0.9904, 0.9950, 0.9934, 0.9962, 0.9949, 0.9948, 0.0000, 0.9963,
        0.9963, 0.9964, 0.9952, 0.9982, 0.9948, 0.9886, 0.0000, 0.9938, 0.0000,
        0.9881, 0.0000], dtype=torch.float64)",1.6416858068176072,"tensor([0.7692, 0.2222, 0.5783, 0.6542, 0.6788, 0.7526, 0.6519, 0.0000, 0.6593,
        0.7874, 0.5634, 0.6122, 0.8269, 0.4615, 0.5957, 0.0000, 0.7939, 0.0000,
        0.8932, 0.0000], dtype=torch.float64)"
25,0.6169942261420631,"tensor([0.9929, 0.9942, 0.9901, 0.9924, 0.9935, 0.9952, 0.9952, 0.0000, 0.9947,
        0.9975, 0.9914, 0.9947, 0.9952, 0.9915, 0.9886, 0.0000, 0.9930, 0.0000,
        0.9859, 0.0000], dtype=torch.float64)",1.6723421460988066,"tensor([0.7519, 0.2500, 0.5909, 0.6646, 0.7250, 0.7300, 0.6347, 0.0000, 0.6882,
        0.7866, 0.6667, 0.6292, 0.8654, 0.4800, 0.5000, 0.0000, 0.7536, 0.0000,
        0.8624, 0.0000], dtype=torch.float64)"
26,0.6176401491403462,"tensor([0.9944, 0.9942, 0.9925, 0.9932, 0.9954, 0.9924, 0.9948, 0.0000, 0.9957,
        0.9938, 0.9922, 0.9963, 0.9917, 0.9922, 0.9924, 0.0000, 0.9931, 0.0000,
        0.9918, 0.0000], dtype=torch.float64)",1.681553516573119,"tensor([0.7316, 0.0000, 0.5412, 0.6433, 0.7134, 0.8066, 0.6503, 0.0000, 0.6154,
        0.8000, 0.6197, 0.6292, 0.8421, 0.4471, 0.4444, 0.0000, 0.7101, 0.0000,
        0.7869, 0.0000], dtype=torch.float64)"
27,0.6143161035425422,"tensor([0.9955, 0.9981, 0.9926, 0.9944, 0.9966, 0.9960, 0.9945, 0.0000, 0.9941,
        0.9945, 0.9929, 0.9968, 0.9946, 0.9909, 0.9872, 0.0000, 0.9941, 0.0000,
        0.9985, 0.0000], dtype=torch.float64)",1.703785127806432,"tensor([0.7527, 0.1111, 0.5783, 0.6144, 0.6809, 0.6732, 0.6667, 0.0000, 0.6939,
        0.8053, 0.5429, 0.6292, 0.8571, 0.4220, 0.5128, 0.0000, 0.7742, 0.0000,
        0.8305, 0.0000], dtype=torch.float64)"
28,0.6171418291226108,"tensor([0.9946, 0.9923, 0.9916, 0.9922, 0.9962, 0.9913, 0.9938, 0.0000, 0.9936,
        0.9929, 0.9929, 0.9963, 0.9946, 0.9896, 0.9898, 0.0000, 0.9916, 0.0000,
        0.9955, 0.0000], dtype=torch.float64)",1.6611729100298342,"tensor([0.7588, 0.3158, 0.5405, 0.6954, 0.6829, 0.6957, 0.6625, 0.0000, 0.6383,
        0.8245, 0.5217, 0.6667, 0.8571, 0.4348, 0.5333, 0.0000, 0.7368, 0.0000,
        0.8868, 0.0000], dtype=torch.float64)"
29,0.6133471307922146,"tensor([0.9947, 0.9923, 0.9930, 0.9942, 0.9927, 0.9952, 0.9969, 0.0000, 0.9936,
        0.9961, 0.9915, 0.9936, 0.9946, 0.9903, 0.9911, 0.0000, 0.9960, 0.0000,
        0.9933, 0.0000], dtype=torch.float64)",1.6422667271882585,"tensor([0.7564, 0.5000, 0.6087, 0.6309, 0.7059, 0.7129, 0.6420, 0.0000, 0.6981,
        0.7950, 0.6154, 0.6304, 0.8624, 0.4231, 0.5417, 0.0000, 0.7413, 0.0000,
        0.8649, 0.0000], dtype=torch.float64)"
30,0.6173655502321405,"tensor([0.9948, 0.9962, 0.9906, 0.9939, 0.9935, 0.9941, 0.9941, 0.0000, 0.9926,
        0.9940, 0.9893, 0.9920, 0.9958, 0.9857, 0.9962, 0.0000, 0.9945, 0.0000,
        0.9948, 0.0000], dtype=torch.float64)",1.6821938919018002,"tensor([0.7434, 0.3000, 0.6494, 0.6804, 0.7190, 0.7586, 0.6712, 0.0000, 0.6667,
        0.8052, 0.5758, 0.6458, 0.8288, 0.4211, 0.5000, 0.0000, 0.6980, 0.0000,
        0.8545, 0.0000], dtype=torch.float64)"
31,0.6180815019090868,"tensor([0.9942, 0.9885, 0.9916, 0.9908, 0.9958, 0.9907, 0.9914, 0.0000, 0.9931,
        0.9966, 0.9943, 0.9946, 0.9982, 0.9909, 0.9936, 0.0000, 0.9934, 0.0000,
        0.9926, 0.0000], dtype=torch.float64)",1.6202904167298746,"tensor([0.7772, 0.1333, 0.6067, 0.6970, 0.7097, 0.7000, 0.6463, 0.0000, 0.6731,
        0.8103, 0.6585, 0.6042, 0.8785, 0.4737, 0.5714, 0.0000, 0.7669, 0.0000,
        0.8846, 0.0000], dtype=torch.float64)"
32,0.6155817825533189,"tensor([0.9953, 0.9885, 0.9960, 0.9914, 0.9962, 0.9935, 0.9934, 0.0000, 0.9952,
        0.9966, 0.9915, 0.9941, 0.9952, 0.9896, 0.9949, 0.0000, 0.9923, 0.0000,
        0.9896, 0.0000], dtype=torch.float64)",1.6855909230253843,"tensor([0.7495, 0.3636, 0.6486, 0.6303, 0.7059, 0.6800, 0.6444, 0.0000, 0.6733,
        0.8136, 0.5312, 0.5833, 0.8738, 0.4731, 0.5600, 0.0000, 0.7042, 0.0000,
        0.8762, 0.0000], dtype=torch.float64)"
33,0.6148812751344268,"tensor([0.9956, 0.9904, 0.9950, 0.9937, 0.9923, 0.9949, 0.9962, 0.0000, 0.9925,
        0.9956, 0.9914, 0.9914, 0.9964, 0.9935, 0.9936, 0.0000, 0.9938, 0.0000,
        0.9918, 0.0000], dtype=torch.float64)",1.668468290162318,"tensor([0.7524, 0.2000, 0.5882, 0.6441, 0.7211, 0.7236, 0.6667, 0.0000, 0.6606,
        0.8017, 0.5714, 0.6087, 0.8333, 0.4948, 0.4483, 0.0000, 0.7619, 0.0000,
        0.8440, 0.0000], dtype=torch.float64)"
34,0.6163165320986399,"tensor([0.9943, 0.9981, 0.9901, 0.9908, 0.9977, 0.9941, 0.9955, 0.0000, 0.9920,
        0.9943, 0.9943, 0.9930, 0.9952, 0.9929, 0.9911, 0.0000, 0.9938, 0.0000,
        0.9926, 0.0000], dtype=torch.float64)",1.6660535497572815,"tensor([0.7529, 0.3529, 0.5783, 0.6400, 0.7200, 0.7568, 0.6395, 0.0000, 0.7292,
        0.7755, 0.5714, 0.6374, 0.8364, 0.5591, 0.5833, 0.0000, 0.7206, 0.0000,
        0.7797, 0.0000], dtype=torch.float64)"
