Epoch,Train Loss,Train F1,Validation Loss,Validation F1
48,0.6557959829396548,"tensor([0.9879, 0.9845, 0.9796, 0.9814, 0.9870, 0.9868, 0.9865, 0.0000, 0.9862,
        0.9915, 0.9921, 0.9920, 0.9893, 0.9792, 0.9782, 0.0000, 0.9828, 0.0000,
        0.9881, 0.0000], dtype=torch.float64)",1.5681492086367315,"tensor([0.7472, 0.3000, 0.6429, 0.6413, 0.7391, 0.6911, 0.6879, 0.0000, 0.6800,
        0.7769, 0.5500, 0.6122, 0.8727, 0.4576, 0.5909, 0.0000, 0.8033, 0.0000,
        0.8762, 0.0000], dtype=torch.float64)"
49,0.6492019907736885,"tensor([0.9908, 0.9846, 0.9836, 0.9871, 0.9897, 0.9882, 0.9917, 0.0000, 0.9856,
        0.9897, 0.9886, 0.9893, 0.9917, 0.9876, 0.9846, 0.0000, 0.9901, 0.0000,
        0.9874, 0.0000], dtype=torch.float64)",1.5507074744956006,"tensor([0.7326, 0.2500, 0.6067, 0.6542, 0.7368, 0.7630, 0.6711, 0.0000, 0.6437,
        0.7874, 0.5128, 0.5926, 0.8381, 0.4941, 0.4390, 0.0000, 0.7937, 0.0000,
        0.8073, 0.0000], dtype=torch.float64)"
50,0.6559896539356559,"tensor([0.9884, 0.9864, 0.9836, 0.9837, 0.9893, 0.9814, 0.9862, 0.0000, 0.9872,
        0.9892, 0.9843, 0.9871, 0.9881, 0.9837, 0.9872, 0.0000, 0.9832, 0.0000,
        0.9836, 0.0000], dtype=torch.float64)",1.5872019548632181,"tensor([0.7585, 0.1667, 0.5897, 0.6278, 0.7468, 0.6772, 0.6753, 0.0000, 0.6458,
        0.7983, 0.5600, 0.5926, 0.7736, 0.5000, 0.5106, 0.0000, 0.7626, 0.0000,
        0.8077, 0.0000], dtype=torch.float64)"
51,0.6532350601955402,"tensor([0.9877, 0.9884, 0.9822, 0.9815, 0.9920, 0.9841, 0.9859, 0.0000, 0.9904,
        0.9883, 0.9886, 0.9887, 0.9946, 0.9823, 0.9858, 0.0000, 0.9821, 0.0000,
        0.9889, 0.0000], dtype=torch.float64)",1.589688693049656,"tensor([0.7418, 0.1176, 0.5455, 0.5886, 0.7211, 0.6939, 0.6624, 0.0000, 0.6593,
        0.8201, 0.5352, 0.6250, 0.8687, 0.4396, 0.4000, 0.0000, 0.7347, 0.0000,
        0.8393, 0.0000], dtype=torch.float64)"
52,0.6508607923416249,"tensor([0.9904, 0.9788, 0.9796, 0.9827, 0.9908, 0.9873, 0.9890, 0.0000, 0.9947,
        0.9865, 0.9872, 0.9936, 0.9934, 0.9830, 0.9871, 0.0000, 0.9846, 0.0000,
        0.9859, 0.0000], dtype=torch.float64)",1.586744685003287,"tensor([0.7239, 0.3810, 0.5750, 0.6195, 0.7179, 0.7047, 0.6867, 0.0000, 0.6136,
        0.7752, 0.5937, 0.6067, 0.8333, 0.4565, 0.5217, 0.0000, 0.7752, 0.0000,
        0.7850, 0.0000], dtype=torch.float64)"
53,0.6511085623672677,"tensor([0.9883, 0.9923, 0.9911, 0.9871, 0.9920, 0.9910, 0.9876, 0.0000, 0.9851,
        0.9876, 0.9900, 0.9855, 0.9946, 0.9811, 0.9859, 0.0000, 0.9864, 0.0000,
        0.9896, 0.0000], dtype=torch.float64)",1.5678011699787622,"tensor([0.7468, 0.3158, 0.6053, 0.6266, 0.7399, 0.7412, 0.6543, 0.0000, 0.6923,
        0.7782, 0.5067, 0.5806, 0.8468, 0.5000, 0.4615, 0.0000, 0.8372, 0.0000,
        0.8348, 0.0000], dtype=torch.float64)"
54,0.6466087674670146,"tensor([0.9908, 0.9903, 0.9841, 0.9828, 0.9924, 0.9825, 0.9862, 0.0000, 0.9883,
        0.9929, 0.9886, 0.9893, 0.9911, 0.9863, 0.9832, 0.0000, 0.9883, 0.0000,
        0.9867, 0.0000], dtype=torch.float64)",1.5539609051059364,"tensor([0.7600, 0.3529, 0.6053, 0.6411, 0.7044, 0.6885, 0.6755, 0.0000, 0.6742,
        0.8193, 0.5882, 0.5766, 0.9231, 0.4938, 0.5116, 0.0000, 0.7966, 0.0000,
        0.8704, 0.0000], dtype=torch.float64)"
55,0.6502206057820478,"tensor([0.9880, 0.9826, 0.9862, 0.9855, 0.9859, 0.9837, 0.9893, 0.0000, 0.9851,
        0.9922, 0.9892, 0.9925, 0.9916, 0.9870, 0.9885, 0.0000, 0.9865, 0.0000,
        0.9866, 0.0000], dtype=torch.float64)",1.5528876542273462,"tensor([0.7591, 0.2222, 0.5591, 0.6082, 0.6892, 0.7027, 0.7179, 0.0000, 0.6279,
        0.8367, 0.5195, 0.6250, 0.8866, 0.5169, 0.4286, 0.0000, 0.7101, 0.0000,
        0.8302, 0.0000], dtype=torch.float64)"
56,0.6507769520836157,"tensor([0.9868, 0.9884, 0.9851, 0.9833, 0.9908, 0.9865, 0.9890, 0.0000, 0.9819,
        0.9878, 0.9871, 0.9888, 0.9869, 0.9850, 0.9820, 0.0000, 0.9843, 0.0000,
        0.9822, 0.0000], dtype=torch.float64)",1.5794375521465414,"tensor([0.7402, 0.3158, 0.5500, 0.6222, 0.6871, 0.7024, 0.6627, 0.0000, 0.6316,
        0.8216, 0.5647, 0.5870, 0.8807, 0.4878, 0.3636, 0.0000, 0.8281, 0.0000,
        0.7636, 0.0000], dtype=torch.float64)"
57,0.651246766413628,"tensor([0.9894, 0.9923, 0.9841, 0.9813, 0.9881, 0.9808, 0.9813, 0.0000, 0.9888,
        0.9883, 0.9914, 0.9914, 0.9846, 0.9857, 0.9846, 0.0000, 0.9843, 0.0000,
        0.9889, 0.0000], dtype=torch.float64)",1.5946058748609426,"tensor([0.7376, 0.2609, 0.5747, 0.6510, 0.6806, 0.7027, 0.6207, 0.0000, 0.6458,
        0.7722, 0.5556, 0.5556, 0.8113, 0.5053, 0.4878, 0.0000, 0.7846, 0.0000,
        0.7890, 0.0000], dtype=torch.float64)"
58,0.6443507286865708,"tensor([0.9915, 0.9846, 0.9891, 0.9890, 0.9920, 0.9876, 0.9900, 0.0000, 0.9888,
        0.9894, 0.9885, 0.9904, 0.9911, 0.9896, 0.9911, 0.0000, 0.9857, 0.0000,
        0.9926, 0.0000], dtype=torch.float64)",1.5383740273879956,"tensor([0.7600, 0.3158, 0.5647, 0.6579, 0.7432, 0.7090, 0.6667, 0.0000, 0.6869,
        0.8108, 0.5063, 0.6458, 0.8824, 0.4835, 0.3784, 0.0000, 0.7794, 0.0000,
        0.8598, 0.0000], dtype=torch.float64)"
59,0.6436602820986399,"tensor([0.9911, 0.9865, 0.9831, 0.9886, 0.9943, 0.9899, 0.9907, 0.0000, 0.9899,
        0.9936, 0.9886, 0.9893, 0.9911, 0.9857, 0.9859, 0.0000, 0.9853, 0.0000,
        0.9888, 0.0000], dtype=torch.float64)",1.575467106593851,"tensor([0.7491, 0.3158, 0.6111, 0.6366, 0.7195, 0.7039, 0.6667, 0.0000, 0.6383,
        0.7967, 0.5783, 0.5957, 0.8627, 0.4091, 0.5641, 0.0000, 0.7353, 0.0000,
        0.8627, 0.0000], dtype=torch.float64)"
60,0.6521858655562334,"tensor([0.9899, 0.9710, 0.9822, 0.9790, 0.9866, 0.9834, 0.9824, 0.0000, 0.9856,
        0.9904, 0.9878, 0.9898, 0.9875, 0.9751, 0.9886, 0.0000, 0.9854, 0.0000,
        0.9874, 0.0000], dtype=torch.float64)",1.6027315503956816,"tensor([0.7402, 0.3529, 0.6173, 0.6471, 0.7152, 0.7209, 0.6323, 0.0000, 0.6105,
        0.8000, 0.5610, 0.6279, 0.8333, 0.4681, 0.4615, 0.0000, 0.8103, 0.0000,
        0.8174, 0.0000], dtype=torch.float64)"
61,0.6518839965009489,"tensor([0.9888, 0.9825, 0.9781, 0.9795, 0.9897, 0.9850, 0.9848, 0.0000, 0.9878,
        0.9913, 0.9879, 0.9898, 0.9934, 0.9824, 0.9871, 0.0000, 0.9828, 0.0000,
        0.9896, 0.0000], dtype=torch.float64)",1.544794175231341,"tensor([0.7441, 0.2222, 0.5647, 0.6746, 0.7273, 0.7676, 0.6711, 0.0000, 0.6531,
        0.8201, 0.5556, 0.6374, 0.8972, 0.4167, 0.4000, 0.0000, 0.7500, 0.0000,
        0.8468, 0.0000], dtype=torch.float64)"
62,0.6463891501174822,"tensor([0.9913, 0.9826, 0.9817, 0.9845, 0.9889, 0.9873, 0.9917, 0.0000, 0.9888,
        0.9883, 0.9915, 0.9898, 0.9964, 0.9876, 0.9910, 0.0000, 0.9843, 0.0000,
        0.9896, 0.0000], dtype=torch.float64)",1.545661111479824,"tensor([0.7473, 0.2727, 0.6207, 0.6926, 0.7030, 0.7528, 0.6667, 0.0000, 0.6667,
        0.8163, 0.5714, 0.6465, 0.8713, 0.4348, 0.5455, 0.0000, 0.7727, 0.0000,
        0.8522, 0.0000], dtype=torch.float64)"
63,0.6444468802245719,"tensor([0.9892, 0.9942, 0.9881, 0.9850, 0.9939, 0.9839, 0.9893, 0.0000, 0.9872,
        0.9906, 0.9907, 0.9904, 0.9946, 0.9811, 0.9936, 0.0000, 0.9865, 0.0000,
        0.9873, 0.0000], dtype=torch.float64)",1.587477008115898,"tensor([0.7621, 0.2727, 0.5823, 0.6839, 0.7152, 0.7380, 0.6429, 0.0000, 0.6737,
        0.7819, 0.6027, 0.6105, 0.7680, 0.4719, 0.5106, 0.0000, 0.7669, 0.0000,
        0.8350, 0.0000], dtype=torch.float64)"
64,0.6418061768559938,"tensor([0.9897, 0.9847, 0.9846, 0.9873, 0.9904, 0.9865, 0.9890, 0.0000, 0.9942,
        0.9908, 0.9900, 0.9909, 0.9940, 0.9843, 0.9873, 0.0000, 0.9908, 0.0000,
        0.9918, 0.0000], dtype=torch.float64)",1.5716378912570792,"tensor([0.7708, 0.2353, 0.6329, 0.6358, 0.7152, 0.6869, 0.6369, 0.0000, 0.6744,
        0.7857, 0.5479, 0.5524, 0.8462, 0.4554, 0.5000, 0.0000, 0.7324, 0.0000,
        0.8468, 0.0000], dtype=torch.float64)"
65,0.6440902061164204,"tensor([0.9925, 0.9768, 0.9871, 0.9866, 0.9908, 0.9876, 0.9883, 0.0000, 0.9899,
        0.9897, 0.9878, 0.9877, 0.9869, 0.9902, 0.9910, 0.0000, 0.9909, 0.0000,
        0.9837, 0.0000], dtype=torch.float64)",1.639228401060629,"tensor([0.7423, 0.1739, 0.5854, 0.6263, 0.7083, 0.7225, 0.6188, 0.0000, 0.6889,
        0.8000, 0.5455, 0.5361, 0.8519, 0.4583, 0.4186, 0.0000, 0.7717, 0.0000,
        0.7619, 0.0000], dtype=torch.float64)"
66,0.6467285266566128,"tensor([0.9901, 0.9845, 0.9901, 0.9855, 0.9851, 0.9829, 0.9914, 0.0000, 0.9915,
        0.9906, 0.9907, 0.9866, 0.9917, 0.9837, 0.9897, 0.0000, 0.9839, 0.0000,
        0.9896, 0.0000], dtype=torch.float64)",1.5243527310565836,"tensor([0.7726, 0.2727, 0.6118, 0.6405, 0.7564, 0.7100, 0.6497, 0.0000, 0.7045,
        0.8201, 0.5682, 0.5905, 0.9320, 0.4944, 0.4314, 0.0000, 0.7538, 0.0000,
        0.8393, 0.0000], dtype=torch.float64)"
67,0.6430939190925624,"tensor([0.9919, 0.9808, 0.9826, 0.9865, 0.9901, 0.9868, 0.9904, 0.0000, 0.9904,
        0.9927, 0.9914, 0.9882, 0.9899, 0.9844, 0.9911, 0.0000, 0.9886, 0.0000,
        0.9866, 0.0000], dtype=torch.float64)",1.5693641835431837,"tensor([0.7505, 0.2727, 0.6024, 0.6687, 0.7285, 0.7273, 0.6746, 0.0000, 0.6600,
        0.8211, 0.5231, 0.5849, 0.8889, 0.4444, 0.4255, 0.0000, 0.7903, 0.0000,
        0.7541, 0.0000], dtype=torch.float64)"
68,0.6447326872514798,"tensor([0.9900, 0.9846, 0.9806, 0.9860, 0.9927, 0.9856, 0.9900, 0.0000, 0.9888,
        0.9913, 0.9907, 0.9861, 0.9929, 0.9831, 0.9911, 0.0000, 0.9886, 0.0000,
        0.9845, 0.0000], dtype=torch.float64)",1.5797369997092434,"tensor([0.7594, 0.3158, 0.5895, 0.6420, 0.7550, 0.7052, 0.7152, 0.0000, 0.6471,
        0.8273, 0.4944, 0.6019, 0.8727, 0.4946, 0.4865, 0.0000, 0.7576, 0.0000,
        0.8142, 0.0000], dtype=torch.float64)"
69,0.6477959896468755,"tensor([0.9890, 0.9884, 0.9861, 0.9823, 0.9901, 0.9794, 0.9896, 0.0000, 0.9862,
        0.9879, 0.9864, 0.9850, 0.9905, 0.9837, 0.9897, 0.0000, 0.9839, 0.0000,
        0.9911, 0.0000], dtype=torch.float64)",1.5915293276888653,"tensor([0.7406, 0.3158, 0.5926, 0.6429, 0.7222, 0.7179, 0.6711, 0.0000, 0.6602,
        0.8140, 0.5169, 0.5806, 0.8600, 0.5000, 0.5000, 0.0000, 0.7752, 0.0000,
        0.8257, 0.0000], dtype=torch.float64)"
70,0.6418791620069134,"tensor([0.9908, 0.9787, 0.9871, 0.9865, 0.9916, 0.9870, 0.9924, 0.0000, 0.9936,
        0.9906, 0.9872, 0.9898, 0.9911, 0.9889, 0.9847, 0.0000, 0.9879, 0.0000,
        0.9844, 0.0000], dtype=torch.float64)",1.5615128699244034,"tensor([0.7724, 0.3333, 0.6292, 0.6336, 0.7259, 0.7386, 0.6887, 0.0000, 0.6522,
        0.8047, 0.5833, 0.6263, 0.8800, 0.4944, 0.4286, 0.0000, 0.7391, 0.0000,
        0.8621, 0.0000], dtype=torch.float64)"
71,0.6442365294298721,"tensor([0.9912, 0.9904, 0.9871, 0.9859, 0.9904, 0.9876, 0.9876, 0.0000, 0.9904,
        0.9892, 0.9886, 0.9877, 0.9810, 0.9890, 0.9884, 0.0000, 0.9832, 0.0000,
        0.9955, 0.0000], dtype=torch.float64)",1.6245884571260618,"tensor([0.7610, 0.1333, 0.5814, 0.6358, 0.7200, 0.7104, 0.5957, 0.0000, 0.6596,
        0.7964, 0.5143, 0.5366, 0.8319, 0.5000, 0.4651, 0.0000, 0.7190, 0.0000,
        0.8522, 0.0000], dtype=torch.float64)"
72,0.6468743645790972,"tensor([0.9882, 0.9923, 0.9793, 0.9852, 0.9908, 0.9817, 0.9876, 0.0000, 0.9878,
        0.9892, 0.9864, 0.9898, 0.9875, 0.9850, 0.9911, 0.0000, 0.9850, 0.0000,
        0.9859, 0.0000], dtype=torch.float64)",1.5884029055104671,"tensor([0.7517, 0.3333, 0.6000, 0.6358, 0.7389, 0.7399, 0.6443, 0.0000, 0.6889,
        0.8201, 0.5075, 0.5870, 0.8393, 0.5000, 0.4545, 0.0000, 0.6914, 0.0000,
        0.9333, 0.0000], dtype=torch.float64)"
73,0.6388066371831368,"tensor([0.9909, 0.9846, 0.9881, 0.9904, 0.9897, 0.9876, 0.9914, 0.0000, 0.9904,
        0.9892, 0.9893, 0.9936, 0.9970, 0.9883, 0.9910, 0.0000, 0.9912, 0.0000,
        0.9911, 0.0000], dtype=torch.float64)",1.5806154911572108,"tensor([0.7656, 0.3636, 0.6234, 0.6440, 0.7073, 0.7312, 0.7006, 0.0000, 0.7083,
        0.7918, 0.5000, 0.5806, 0.8431, 0.4889, 0.4545, 0.0000, 0.7442, 0.0000,
        0.8246, 0.0000], dtype=torch.float64)"
74,0.6435413613116218,"tensor([0.9902, 0.9885, 0.9866, 0.9845, 0.9901, 0.9876, 0.9876, 0.0000, 0.9904,
        0.9899, 0.9871, 0.9872, 0.9917, 0.9824, 0.9936, 0.0000, 0.9850, 0.0000,
        0.9896, 0.0000], dtype=torch.float64)",1.577954733641788,"tensor([0.7661, 0.2308, 0.6000, 0.7063, 0.7006, 0.6667, 0.6667, 0.0000, 0.7143,
        0.7952, 0.5542, 0.5455, 0.8491, 0.5169, 0.4651, 0.0000, 0.7222, 0.0000,
        0.8807, 0.0000], dtype=torch.float64)"
75,0.6442987918530568,"tensor([0.9886, 0.9865, 0.9886, 0.9860, 0.9901, 0.9822, 0.9889, 0.0000, 0.9899,
        0.9908, 0.9871, 0.9845, 0.9929, 0.9798, 0.9884, 0.0000, 0.9850, 0.0000,
        0.9866, 0.0000], dtype=torch.float64)",1.5492743334723909,"tensor([0.7962, 0.3529, 0.6389, 0.6725, 0.6994, 0.7234, 0.6582, 0.0000, 0.6600,
        0.8186, 0.5652, 0.5806, 0.8673, 0.4667, 0.5333, 0.0000, 0.7612, 0.0000,
        0.8519, 0.0000], dtype=torch.float64)"
76,0.6408360568179251,"tensor([0.9923, 0.9787, 0.9876, 0.9875, 0.9904, 0.9873, 0.9928, 0.0000, 0.9931,
        0.9917, 0.9893, 0.9904, 0.9851, 0.9876, 0.9872, 0.0000, 0.9879, 0.0000,
        0.9933, 0.0000], dtype=torch.float64)",1.5206499315774171,"tensor([0.7858, 0.3158, 0.5823, 0.6711, 0.7545, 0.7419, 0.6322, 0.0000, 0.6889,
        0.8220, 0.5333, 0.6392, 0.8776, 0.4946, 0.4889, 0.0000, 0.7820, 0.0000,
        0.8205, 0.0000], dtype=torch.float64)"
77,0.6399912117759026,"tensor([0.9925, 0.9845, 0.9881, 0.9848, 0.9878, 0.9828, 0.9879, 0.0000, 0.9857,
        0.9945, 0.9921, 0.9845, 0.9935, 0.9915, 0.9898, 0.0000, 0.9861, 0.0000,
        0.9889, 0.0000], dtype=torch.float64)",1.5689783188903217,"tensor([0.7703, 0.4000, 0.5974, 0.6768, 0.7417, 0.7594, 0.6528, 0.0000, 0.6598,
        0.7645, 0.5676, 0.5895, 0.8866, 0.4706, 0.4681, 0.0000, 0.7536, 0.0000,
        0.8000, 0.0000], dtype=torch.float64)"
78,0.6398757328521079,"tensor([0.9923, 0.9884, 0.9856, 0.9845, 0.9912, 0.9890, 0.9876, 0.0000, 0.9878,
        0.9904, 0.9844, 0.9909, 0.9917, 0.9882, 0.9872, 0.0000, 0.9887, 0.0000,
        0.9888, 0.0000], dtype=torch.float64)",1.559136646850981,"tensor([0.7650, 0.3529, 0.6024, 0.6503, 0.7308, 0.7302, 0.6582, 0.0000, 0.6522,
        0.7968, 0.5405, 0.6744, 0.8952, 0.5319, 0.4545, 0.0000, 0.7647, 0.0000,
        0.8393, 0.0000], dtype=torch.float64)"
79,0.6403208804956848,"tensor([0.9908, 0.9884, 0.9866, 0.9866, 0.9908, 0.9896, 0.9903, 0.0000, 0.9941,
        0.9897, 0.9893, 0.9903, 0.9917, 0.9883, 0.9859, 0.0000, 0.9865, 0.0000,
        0.9889, 0.0000], dtype=torch.float64)",1.559074821595621,"tensor([0.7652, 0.1905, 0.5952, 0.6512, 0.7020, 0.6915, 0.6667, 0.0000, 0.6667,
        0.8112, 0.5128, 0.5546, 0.8727, 0.5455, 0.6364, 0.0000, 0.8125, 0.0000,
        0.7869, 0.0000], dtype=torch.float64)"
80,0.6398826165785549,"tensor([0.9906, 0.9769, 0.9886, 0.9857, 0.9931, 0.9862, 0.9893, 0.0000, 0.9888,
        0.9915, 0.9865, 0.9925, 0.9911, 0.9889, 0.9924, 0.0000, 0.9872, 0.0000,
        0.9918, 0.0000], dtype=torch.float64)",1.59570628539644,"tensor([0.7664, 0.2000, 0.5833, 0.6400, 0.6709, 0.7187, 0.6405, 0.0000, 0.6190,
        0.8099, 0.4800, 0.5909, 0.8288, 0.5169, 0.5333, 0.0000, 0.7438, 0.0000,
        0.8571, 0.0000], dtype=torch.float64)"
81,0.6402196985422033,"tensor([0.9911, 0.9827, 0.9841, 0.9870, 0.9920, 0.9890, 0.9920, 0.0000, 0.9904,
        0.9917, 0.9908, 0.9893, 0.9952, 0.9883, 0.9886, 0.0000, 0.9864, 0.0000,
        0.9851, 0.0000], dtype=torch.float64)",1.5984759778266586,"tensor([0.7659, 0.3158, 0.5778, 0.6433, 0.7328, 0.7009, 0.6667, 0.0000, 0.6729,
        0.8142, 0.4675, 0.5895, 0.9126, 0.5111, 0.4390, 0.0000, 0.7967, 0.0000,
        0.8468, 0.0000], dtype=torch.float64)"
82,0.6457468454882291,"tensor([0.9889, 0.9825, 0.9792, 0.9866, 0.9897, 0.9839, 0.9866, 0.0000, 0.9856,
        0.9865, 0.9900, 0.9861, 0.9904, 0.9864, 0.9821, 0.0000, 0.9857, 0.0000,
        0.9873, 0.0000], dtype=torch.float64)",1.5945922456512944,"tensor([0.7652, 0.3333, 0.5854, 0.6162, 0.7600, 0.7126, 0.6500, 0.0000, 0.7143,
        0.7899, 0.6000, 0.5714, 0.8364, 0.4583, 0.4324, 0.0000, 0.7353, 0.0000,
        0.8727, 0.0000], dtype=torch.float64)"
83,0.6388864178076002,"tensor([0.9927, 0.9903, 0.9831, 0.9841, 0.9920, 0.9868, 0.9869, 0.0000, 0.9910,
        0.9917, 0.9893, 0.9936, 0.9958, 0.9916, 0.9885, 0.0000, 0.9901, 0.0000,
        0.9904, 0.0000], dtype=torch.float64)",1.5683559183163935,"tensor([0.7574, 0.3000, 0.6279, 0.6042, 0.7297, 0.7396, 0.6519, 0.0000, 0.6792,
        0.7911, 0.6133, 0.5490, 0.8679, 0.4941, 0.5246, 0.0000, 0.7752, 0.0000,
        0.8305, 0.0000], dtype=torch.float64)"
84,0.6361398992081243,"tensor([0.9930, 0.9962, 0.9871, 0.9886, 0.9908, 0.9876, 0.9917, 0.0000, 0.9904,
        0.9915, 0.9893, 0.9882, 0.9928, 0.9896, 0.9936, 0.0000, 0.9886, 0.0000,
        0.9926, 0.0000], dtype=torch.float64)",1.6058347634127226,"tensor([0.7741, 0.3158, 0.5778, 0.6313, 0.7260, 0.7101, 0.6545, 0.0000, 0.6735,
        0.8069, 0.5843, 0.5600, 0.8431, 0.3793, 0.6087, 0.0000, 0.7705, 0.0000,
        0.8182, 0.0000], dtype=torch.float64)"
85,0.6389540195314265,"tensor([0.9899, 0.9866, 0.9866, 0.9894, 0.9836, 0.9873, 0.9886, 0.0000, 0.9915,
        0.9906, 0.9886, 0.9903, 0.9934, 0.9890, 0.9898, 0.0000, 0.9916, 0.0000,
        0.9881, 0.0000], dtype=torch.float64)",1.5787144139360842,"tensor([0.7608, 0.1333, 0.6118, 0.6523, 0.7261, 0.7396, 0.6543, 0.0000, 0.6796,
        0.7881, 0.6216, 0.6055, 0.8288, 0.4941, 0.4286, 0.0000, 0.7153, 0.0000,
        0.9074, 0.0000], dtype=torch.float64)"
86,0.6409422250604356,"tensor([0.9906, 0.9923, 0.9871, 0.9853, 0.9912, 0.9848, 0.9903, 0.0000, 0.9909,
        0.9888, 0.9900, 0.9861, 0.9917, 0.9811, 0.9821, 0.0000, 0.9912, 0.0000,
        0.9866, 0.0000], dtype=torch.float64)",1.6197073235866708,"tensor([0.7490, 0.3636, 0.6329, 0.6224, 0.7215, 0.7047, 0.6040, 0.0000, 0.6392,
        0.8175, 0.4667, 0.5800, 0.8762, 0.4286, 0.6000, 0.0000, 0.7299, 0.0000,
        0.8257, 0.0000], dtype=torch.float64)"
87,0.6371999930809724,"tensor([0.9926, 0.9808, 0.9886, 0.9873, 0.9897, 0.9884, 0.9931, 0.0000, 0.9883,
        0.9895, 0.9914, 0.9904, 0.9923, 0.9863, 0.9962, 0.0000, 0.9901, 0.0000,
        0.9889, 0.0000], dtype=torch.float64)",1.5899775730367618,"tensor([0.7580, 0.2500, 0.6420, 0.6424, 0.6797, 0.7111, 0.6122, 0.0000, 0.6667,
        0.7951, 0.5227, 0.5455, 0.9159, 0.4615, 0.5417, 0.0000, 0.7869, 0.0000,
        0.9057, 0.0000], dtype=torch.float64)"
88,0.6388375256992455,"tensor([0.9914, 0.9923, 0.9891, 0.9863, 0.9924, 0.9873, 0.9893, 0.0000, 0.9894,
        0.9931, 0.9907, 0.9882, 0.9911, 0.9864, 0.9974, 0.0000, 0.9879, 0.0000,
        0.9903, 0.0000], dtype=torch.float64)",1.5965136679245044,"tensor([0.7380, 0.2308, 0.6022, 0.6213, 0.7273, 0.7356, 0.6587, 0.0000, 0.6591,
        0.7969, 0.5507, 0.6222, 0.9091, 0.4091, 0.4651, 0.0000, 0.8244, 0.0000,
        0.9126, 0.0000], dtype=torch.float64)"
89,0.6371063126242601,"tensor([0.9912, 0.9885, 0.9876, 0.9894, 0.9927, 0.9873, 0.9921, 0.0000, 0.9915,
        0.9931, 0.9893, 0.9872, 0.9905, 0.9889, 0.9834, 0.0000, 0.9886, 0.0000,
        0.9918, 0.0000], dtype=torch.float64)",1.6005319144733516,"tensor([0.7481, 0.4000, 0.6133, 0.5968, 0.7172, 0.7579, 0.6624, 0.0000, 0.5882,
        0.7710, 0.5238, 0.5905, 0.8468, 0.4318, 0.5778, 0.0000, 0.7669, 0.0000,
        0.8621, 0.0000], dtype=torch.float64)"
90,0.6402289209705843,"tensor([0.9907, 0.9885, 0.9841, 0.9865, 0.9920, 0.9879, 0.9934, 0.0000, 0.9894,
        0.9906, 0.9858, 0.9903, 0.9905, 0.9798, 0.9910, 0.0000, 0.9883, 0.0000,
        0.9867, 0.0000], dtype=torch.float64)",1.5962878971038128,"tensor([0.7482, 0.3810, 0.6364, 0.6212, 0.7613, 0.6900, 0.6415, 0.0000, 0.6452,
        0.7680, 0.6027, 0.5849, 0.8738, 0.4222, 0.5455, 0.0000, 0.7937, 0.0000,
        0.8972, 0.0000], dtype=torch.float64)"
91,0.6363246566609055,"tensor([0.9927, 0.9865, 0.9852, 0.9873, 0.9916, 0.9904, 0.9858, 0.0000, 0.9947,
        0.9913, 0.9893, 0.9882, 0.9958, 0.9903, 0.9897, 0.0000, 0.9853, 0.0000,
        0.9911, 0.0000], dtype=torch.float64)",1.607645473048139,"tensor([0.7478, 0.3333, 0.6582, 0.6234, 0.7007, 0.7322, 0.6705, 0.0000, 0.6667,
        0.7826, 0.5897, 0.6042, 0.8889, 0.5111, 0.4651, 0.0000, 0.7536, 0.0000,
        0.8673, 0.0000], dtype=torch.float64)"
92,0.6366651363613257,"tensor([0.9925, 0.9885, 0.9866, 0.9871, 0.9927, 0.9859, 0.9879, 0.0000, 0.9910,
        0.9915, 0.9929, 0.9952, 0.9928, 0.9876, 0.9860, 0.0000, 0.9887, 0.0000,
        0.9888, 0.0000], dtype=torch.float64)",1.5830572924567659,"tensor([0.7623, 0.1176, 0.5814, 0.6234, 0.7619, 0.7363, 0.6522, 0.0000, 0.7126,
        0.7886, 0.6111, 0.6316, 0.8785, 0.4615, 0.4762, 0.0000, 0.7941, 0.0000,
        0.8704, 0.0000], dtype=torch.float64)"
93,0.6372751845544711,"tensor([0.9920, 0.9885, 0.9886, 0.9868, 0.9931, 0.9890, 0.9879, 0.0000, 0.9910,
        0.9917, 0.9922, 0.9893, 0.9964, 0.9799, 0.9910, 0.0000, 0.9894, 0.0000,
        0.9866, 0.0000], dtype=torch.float64)",1.6006994154846783,"tensor([0.7336, 0.3636, 0.6353, 0.6018, 0.7034, 0.7442, 0.6391, 0.0000, 0.6667,
        0.7836, 0.5405, 0.6042, 0.9038, 0.3908, 0.4762, 0.0000, 0.8571, 0.0000,
        0.8448, 0.0000], dtype=torch.float64)"
94,0.6397345282070399,"tensor([0.9891, 0.9827, 0.9851, 0.9861, 0.9893, 0.9904, 0.9904, 0.0000, 0.9925,
        0.9899, 0.9929, 0.9909, 0.9899, 0.9837, 0.9911, 0.0000, 0.9868, 0.0000,
        0.9859, 0.0000], dtype=torch.float64)",1.6033470376023968,"tensor([0.7491, 0.2727, 0.5591, 0.6458, 0.6933, 0.7538, 0.7000, 0.0000, 0.6111,
        0.8120, 0.5263, 0.5714, 0.8257, 0.3678, 0.4615, 0.0000, 0.8065, 0.0000,
        0.8496, 0.0000], dtype=torch.float64)"
